dhlabid,urn,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype
200483465,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040202_130_27_1,faedrelandsvennen,,,,,Kristiansand,20040202,2004,,,,,,,digavis
200484121,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060329_132_75_1,faedrelandsvennen,,,,,Kristiansand,20060329,2006,,,,,,,digavis
200486130,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20161123_142_273_01,faedrelandsvennen,,,,,Kristiansand,20161123,2016,,,,,,,digavis
200485889,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160206_142_31_1,faedrelandsvennen,,,,,Kristiansand,20160206,2016,,,,,,,digavis
200485314,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140306_140_55_1,faedrelandsvennen,,,,,Kristiansand,20140306,2014,,,,,,,digavis
200484242,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060826_132_196_1,faedrelandsvennen,,,,,Kristiansand,20060826,2006,,,,,,,digavis
200486837,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190323_145_70_1,faedrelandsvennen,,,,,Kristiansand,20190323,2019,,,,,,,digavis
200483504,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040318_130_66_1,faedrelandsvennen,,,,,Kristiansand,20040318,2004,,,,,,,digavis
200486092,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20161008_142_234_01,faedrelandsvennen,,,,,Kristiansand,20161008,2016,,,,,,,digavis
200483337,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030826_129_193_1,faedrelandsvennen,,,,,Kristiansand,20030826,2003,,,,,,,digavis
200482778,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011012_127_236_1,faedrelandsvennen,,,,,Kristiansand,20011012,2001,,,,,,,digavis
200483443,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040107_130_5_1,faedrelandsvennen,,,,,Kristiansand,20040107,2004,,,,,,,digavis
200483682,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20041021_130_242_1,faedrelandsvennen,,,,,Kristiansand,20041021,2004,,,,,,,digavis
200484005,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051112_131_263_1,faedrelandsvennen,,,,,Kristiansand,20051112,2005,,,,,,,digavis
200486122,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20161114_142_265_01,faedrelandsvennen,,,,,Kristiansand,20161114,2016,,,,,,,digavis
200482806,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011114_127_264_1,faedrelandsvennen,,,,,Kristiansand,20011114,2001,,,,,,,digavis
200482503,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001113_126_259_1,faedrelandsvennen,,,,,Kristiansand,20001113,2000,,,,,,,digavis
200482298,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000303_126_53_1,faedrelandsvennen,,,,,Kristiansand,20000303,2000,,,,,,,digavis
200484530,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070809_133_182_1,faedrelandsvennen,,,,,Kristiansand,20070809,2007,,,,,,,digavis
200483253,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030516_129_111_1,faedrelandsvennen,,,,,Kristiansand,20030516,2003,,,,,,,digavis
200486112,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20161101_142_254_01,faedrelandsvennen,,,,,Kristiansand,20161101,2016,,,,,,,digavis
200483336,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030825_129_192_1,faedrelandsvennen,,,,,Kristiansand,20030825,2003,,,,,,,digavis
200484318,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061123_132_272_1,faedrelandsvennen,,,,,Kristiansand,20061123,2006,,,,,,,digavis
200484858,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120904_138_205_1,faedrelandsvennen,,,,,Kristiansand,20120904,2012,,,,,,,digavis
200483886,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050627_131_144_1,faedrelandsvennen,,,,,Kristiansand,20050627,2005,,,,,,,digavis
200483774,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050208_131_32_1,faedrelandsvennen,,,,,Kristiansand,20050208,2005,,,,,,,digavis
200483726,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20041211_130_285_1,faedrelandsvennen,,,,,Kristiansand,20041211,2004,,,,,,,digavis
200483664,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040930_130_225_1,faedrelandsvennen,,,,,Kristiansand,20040930,2004,,,,,,,digavis
200482800,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011107_127_258_1,faedrelandsvennen,,,,,Kristiansand,20011107,2001,,,,,,,digavis
200483585,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040630_130_147_1,faedrelandsvennen,,,,,Kristiansand,20040630,2004,,,,,,,digavis
200482656,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010521_127_114_1,faedrelandsvennen,,,,,Kristiansand,20010521,2001,,,,,,,digavis
200482642,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010503_127_100_1,faedrelandsvennen,,,,,Kristiansand,20010503,2001,,,,,,,digavis
200486020,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160716_142_162_1,faedrelandsvennen,,,,,Kristiansand,20160716,2016,,,,,,,digavis
200484058,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060114_132_12_1,faedrelandsvennen,,,,,Kristiansand,20060114,2006,,,,,,,digavis
200484018,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051128_131_276_1,faedrelandsvennen,,,,,Kristiansand,20051128,2005,,,,,,,digavis
200484382,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070209_133_34_1,faedrelandsvennen,,,,,Kristiansand,20070209,2007,,,,,,,digavis
200485648,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150424_141_93_1,faedrelandsvennen,,,,,Kristiansand,20150424,2015,,,,,,,digavis
200483993,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051029_131_251_1,faedrelandsvennen,,,,,Kristiansand,20051029,2005,,,,,,,digavis
200484327,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061204_132_281_1,faedrelandsvennen,,,,,Kristiansand,20061204,2006,,,,,,,digavis
200486003,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160627_142_145_1,faedrelandsvennen,,,,,Kristiansand,20160627,2016,,,,,,,digavis
200482401,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000715_126_157_1,faedrelandsvennen,,,,,Kristiansand,20000715,2000,,,,,,,digavis
200484645,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071221_133_297_1,faedrelandsvennen,,,,,Kristiansand,20071221,2007,,,,,,,digavis
200483786,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050222_131_43_1,faedrelandsvennen,,,,,Kristiansand,20050222,2005,,,,,,,digavis
200484874,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120922_138_221_1,faedrelandsvennen,,,,,Kristiansand,20120922,2012,,,,,,,digavis
200486405,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20171020_143_245_01,faedrelandsvennen,,,,,Kristiansand,20171020,2017,,,,,,,digavis
200485794,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20151015_141_239_1,faedrelandsvennen,,,,,Kristiansand,20151015,2015,,,,,,,digavis
200483782,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050217_131_39_1,faedrelandsvennen,,,,,Kristiansand,20050217,2005,,,,,,,digavis
200486147,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20161213_142_290_01,faedrelandsvennen,,,,,Kristiansand,20161213,2016,,,,,,,digavis
200483943,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050901_131_201_1,faedrelandsvennen,,,,,Kristiansand,20050901,2005,,,,,,,digavis
200484168,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060531_132_122_1,faedrelandsvennen,,,,,Kristiansand,20060531,2006,,,,,,,digavis
200485692,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150618_141_137_1,faedrelandsvennen,,,,,Kristiansand,20150618,2015,,,,,,,digavis
200485324,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140318_140_65_1,faedrelandsvennen,,,,,Kristiansand,20140318,2014,,,,,,,digavis
200483966,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050928_131_224_1,faedrelandsvennen,,,,,Kristiansand,20050928,2005,,,,,,,digavis
200485878,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160125_142_20_1,faedrelandsvennen,,,,,Kristiansand,20160125,2016,,,,,,,digavis
200486481,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20180120_144_18_1,faedrelandsvennen,,,,,Kristiansand,20180120,2018,,,,,,,digavis
200484025,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051206_131_293_1,faedrelandsvennen,,,,,Kristiansand,20051206,2005,,,,,,,digavis
200482650,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010512_127_108_1,faedrelandsvennen,,,,,Kristiansand,20010512,2001,,,,,,,digavis
200484687,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120209_0_34_1,faedrelandsvennen,,,,,Kristiansand,20120209,2012,,,,,,,digavis
200484399,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070301_133_51_1,faedrelandsvennen,,,,,Kristiansand,20070301,2007,,,,,,,digavis
200483777,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050211_131_34_1,faedrelandsvennen,,,,,Kristiansand,20050211,2005,,,,,,,digavis
200486151,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20161217_142_294_01,faedrelandsvennen,,,,,Kristiansand,20161217,2016,,,,,,,digavis
200482911,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020320_128_67_1,faedrelandsvennen,,,,,Kristiansand,20020320,2002,,,,,,,digavis
200486710,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20181023_144_247_1,faedrelandsvennen,,,,,Kristiansand,20181023,2018,,,,,,,digavis
200483522,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040413_130_84_1,faedrelandsvennen,,,,,Kristiansand,20040413,2004,,,,,,,digavis
200484219,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060731_132_173_1,faedrelandsvennen,,,,,Kristiansand,20060731,2006,,,,,,,digavis
200484325,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061201_132_279_1,faedrelandsvennen,,,,,Kristiansand,20061201,2006,,,,,,,digavis
200482770,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011003_127_228_1,faedrelandsvennen,,,,,Kristiansand,20011003,2001,,,,,,,digavis
200483406,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031114_129_261_1,faedrelandsvennen,,,,,Kristiansand,20031114,2003,,,,,,,digavis
200483525,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040416_130_87_1,faedrelandsvennen,,,,,Kristiansand,20040416,2004,,,,,,,digavis
200483566,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040608_130_127_1,faedrelandsvennen,,,,,Kristiansand,20040608,2004,,,,,,,digavis
200485510,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141106_140_258_1,faedrelandsvennen,,,,,Kristiansand,20141106,2014,,,,,,,digavis
200483989,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051025_131_247_1,faedrelandsvennen,,,,,Kristiansand,20051025,2005,,,,,,,digavis
200484032,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051214_131_300_1,faedrelandsvennen,,,,,Kristiansand,20051214,2005,,,,,,,digavis
200483971,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051004_131_228_1,faedrelandsvennen,,,,,Kristiansand,20051004,2005,,,,,,,digavis
200485233,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131128_139_276_1,faedrelandsvennen,,,,,Kristiansand,20131128,2013,,,,,,,digavis
200484069,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060127_132_23_1,faedrelandsvennen,,,,,Kristiansand,20060127,2006,,,,,,,digavis
200483557,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040527_130_118_1,faedrelandsvennen,,,,,Kristiansand,20040527,2004,,,,,,,digavis
200482311,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000318_126_66_1,faedrelandsvennen,,,,,Kristiansand,20000318,2000,,,,,,,digavis
200483559,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040529_130_120_1,faedrelandsvennen,,,,,Kristiansand,20040529,2004,,,,,,,digavis
200483204,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030314_129_62_1,faedrelandsvennen,,,,,Kristiansand,20030314,2003,,,,,,,digavis
200482309,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000316_126_64_1,faedrelandsvennen,,,,,Kristiansand,20000316,2000,,,,,,,digavis
200482962,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020528_128_118_1,faedrelandsvennen,,,,,Kristiansand,20020528,2002,,,,,,,digavis
200484354,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070108_133_6_1,faedrelandsvennen,,,,,Kristiansand,20070108,2007,,,,,,,digavis
200484497,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070702_133_149_1,faedrelandsvennen,,,,,Kristiansand,20070702,2007,,,,,,,digavis
200485305,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140224_140_46_1,faedrelandsvennen,,,,,Kristiansand,20140224,2014,,,,,,,digavis
200484065,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060123_132_19_1,faedrelandsvennen,,,,,Kristiansand,20060123,2006,,,,,,,digavis
200484639,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071214_133_291_1,faedrelandsvennen,,,,,Kristiansand,20071214,2007,,,,,,,digavis
200486736,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20181122_144_273_1,faedrelandsvennen,,,,,Kristiansand,20181122,2018,,,,,,,digavis
200482775,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011009_127_233_1,faedrelandsvennen,,,,,Kristiansand,20011009,2001,,,,,,,digavis
200482883,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020215_128_39_1,faedrelandsvennen,,,,,Kristiansand,20020215,2002,,,,,,,digavis
200483538,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040503_130_100_1,faedrelandsvennen,,,,,Kristiansand,20040503,2004,,,,,,,digavis
200482544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010103_127_2_1,faedrelandsvennen,,,,,Kristiansand,20010103,2001,,,,,,,digavis
200483648,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040911_130_209_1,faedrelandsvennen,,,,,Kristiansand,20040911,2004,,,,,,,digavis
200486300,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170620_143_140_01,faedrelandsvennen,,,,,Kristiansand,20170620,2017,,,,,,,digavis
200485820,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20151114_141_265_1,faedrelandsvennen,,,,,Kristiansand,20151114,2015,,,,,,,digavis
200484864,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120911_138_211_1,faedrelandsvennen,,,,,Kristiansand,20120911,2012,,,,,,,digavis
200483492,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040304_130_54_1,faedrelandsvennen,,,,,Kristiansand,20040304,2004,,,,,,,digavis
200484118,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060325_132_72_1,faedrelandsvennen,,,,,Kristiansand,20060325,2006,,,,,,,digavis
200485919,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160312_142_61_1,faedrelandsvennen,,,,,Kristiansand,20160312,2016,,,,,,,digavis
200483968,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050930_131_225_1,faedrelandsvennen,,,,,Kristiansand,20050930,2005,,,,,,,digavis
200483460,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040127_130_22_1,faedrelandsvennen,,,,,Kristiansand,20040127,2004,,,,,,,digavis
200484052,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060107_132_6_1,faedrelandsvennen,,,,,Kristiansand,20060107,2006,,,,,,,digavis
200485054,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130429_139_97_1,faedrelandsvennen,,,,,Kristiansand,20130429,2013,,,,,,,digavis
200485548,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141220_140_296_1,faedrelandsvennen,,,,,Kristiansand,20141220,2014,,,,,,,digavis
200482704,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010718_127_162_1,faedrelandsvennen,,,,,Kristiansand,20010718,2001,,,,,,,digavis
200483518,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040403_130_80_1,faedrelandsvennen,,,,,Kristiansand,20040403,2004,,,,,,,digavis
200483447,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040112_130_9_1,faedrelandsvennen,,,,,Kristiansand,20040112,2004,,,,,,,digavis
200486338,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170803_143_178_01,faedrelandsvennen,,,,,Kristiansand,20170803,2017,,,,,,,digavis
200483410,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031119_129_265_1,faedrelandsvennen,,,,,Kristiansand,20031119,2003,,,,,,,digavis
200483753,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050114_131_11_1,faedrelandsvennen,,,,,Kristiansand,20050114,2005,,,,,,,digavis
200482810,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011119_127_268_1,faedrelandsvennen,,,,,Kristiansand,20011119,2001,,,,,,,digavis
200486312,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170704_143_152_01,faedrelandsvennen,,,,,Kristiansand,20170704,2017,,,,,,,digavis
200484372,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070129_133_24_1,faedrelandsvennen,,,,,Kristiansand,20070129,2007,,,,,,,digavis
200483970,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051003_131_227_1,faedrelandsvennen,,,,,Kristiansand,20051003,2005,,,,,,,digavis
200483333,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030821_129_189_1,faedrelandsvennen,,,,,Kristiansand,20030821,2003,,,,,,,digavis
200483217,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030329_129_75_1,faedrelandsvennen,,,,,Kristiansand,20030329,2003,,,,,,,digavis
200483061,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020925_128_216_1,faedrelandsvennen,,,,,Kristiansand,20020925,2002,,,,,,,digavis
200484232,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060815_132_186_1,faedrelandsvennen,,,,,Kristiansand,20060815,2006,,,,,,,digavis
200483544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040510_130_105_1,faedrelandsvennen,,,,,Kristiansand,20040510,2004,,,,,,,digavis
200484181,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060616_132_135_1,faedrelandsvennen,,,,,Kristiansand,20060616,2006,,,,,,,digavis
200485335,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140331_140_76_1,faedrelandsvennen,,,,,Kristiansand,20140331,2014,,,,,,,digavis
200482470,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001004_126_225_1,faedrelandsvennen,,,,,Kristiansand,20001004,2000,,,,,,,digavis
200484353,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070106_133_5_1,faedrelandsvennen,,,,,Kristiansand,20070106,2007,,,,,,,digavis
200485784,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20151003_141_229_1,faedrelandsvennen,,,,,Kristiansand,20151003,2015,,,,,,,digavis
200484086,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060216_132_40_1,faedrelandsvennen,,,,,Kristiansand,20060216,2006,,,,,,,digavis
200482606,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010316_127_64_1,faedrelandsvennen,,,,,Kristiansand,20010316,2001,,,,,,,digavis
200484299,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061101_132_253_1,faedrelandsvennen,,,,,Kristiansand,20061101,2006,,,,,,,digavis
200485379,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140528_140_121_1,faedrelandsvennen,,,,,Kristiansand,20140528,2014,,,,,,,digavis
200486280,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170526_143_120_01,faedrelandsvennen,,,,,Kristiansand,20170526,2017,,,,,,,digavis
200483581,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040625_130_143_1,faedrelandsvennen,,,,,Kristiansand,20040625,2004,,,,,,,digavis
200482287,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000219_126_42_1,faedrelandsvennen,,,,,Kristiansand,20000219,2000,,,,,,,digavis
200484334,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061212_132_288_1,faedrelandsvennen,,,,,Kristiansand,20061212,2006,,,,,,,digavis
200484143,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060428_132_97_1,faedrelandsvennen,,,,,Kristiansand,20060428,2006,,,,,,,digavis
200483414,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031201_129_274_1,faedrelandsvennen,,,,,Kristiansand,20031201,2003,,,,,,,digavis
200483735,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20041222_130_294_1,faedrelandsvennen,,,,,Kristiansand,20041222,2004,,,,,,,digavis
200486410,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20171026_143_250_01,faedrelandsvennen,,,,,Kristiansand,20171026,2017,,,,,,,digavis
200486423,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20171110_143_263_01,faedrelandsvennen,,,,,Kristiansand,20171110,2017,,,,,,,digavis
200484304,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061107_132_258_1,faedrelandsvennen,,,,,Kristiansand,20061107,2006,,,,,,,digavis
200486568,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20180507_144_105_1,faedrelandsvennen,,,,,Kristiansand,20180507,2018,,,,,,,digavis
200483646,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040909_130_207_1,faedrelandsvennen,,,,,Kristiansand,20040909,2004,,,,,,,digavis
200485158,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130902_139_201_1,faedrelandsvennen,,,,,Kristiansand,20130902,2013,,,,,,,digavis
200485300,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140218_140_41_1,faedrelandsvennen,,,,,Kristiansand,20140218,2014,,,,,,,digavis
200482793,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011030_127_251_1,faedrelandsvennen,,,,,Kristiansand,20011030,2001,,,,,,,digavis
200484750,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120427_138_101_1,faedrelandsvennen,,,,,Kristiansand,20120427,2012,,,,,,,digavis
200484285,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061016_132_239_1,faedrelandsvennen,,,,,Kristiansand,20061016,2006,,,,,,,digavis
200483908,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050722_131_165_1,faedrelandsvennen,,,,,Kristiansand,20050722,2005,,,,,,,digavis
200482357,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000523_126_112_1,faedrelandsvennen,,,,,Kristiansand,20000523,2000,,,,,,,digavis
200484814,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120714_138_161_1,faedrelandsvennen,,,,,Kristiansand,20120714,2012,,,,,,,digavis
200482947,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020507_128_103_1,faedrelandsvennen,,,,,Kristiansand,20020507,2002,,,,,,,digavis
200486119,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20161110_142_262_01,faedrelandsvennen,,,,,Kristiansand,20161110,2016,,,,,,,digavis
200484562,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070915_133_214_1,faedrelandsvennen,,,,,Kristiansand,20070915,2007,,,,,,,digavis
200482919,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020403_128_75_1,faedrelandsvennen,,,,,Kristiansand,20020403,2002,,,,,,,digavis
200482826,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011207_127_284_1,faedrelandsvennen,,,,,Kristiansand,20011207,2001,,,,,,,digavis
200483223,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030405_129_81_1,faedrelandsvennen,,,,,Kristiansand,20030405,2003,,,,,,,digavis
200483627,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040818_130_189_1,faedrelandsvennen,,,,,Kristiansand,20040818,2004,,,,,,,digavis
200482469,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001003_126_224_1,faedrelandsvennen,,,,,Kristiansand,20001003,2000,,,,,,,digavis
200482683,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010623_127_141_1,faedrelandsvennen,,,,,Kristiansand,20010623,2001,,,,,,,digavis
200484974,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130121_139_17_1,faedrelandsvennen,,,,,Kristiansand,20130121,2013,,,,,,,digavis
200484139,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060424_132_93_1,faedrelandsvennen,,,,,Kristiansand,20060424,2006,,,,,,,digavis
200483234,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030423_129_92_1,faedrelandsvennen,,,,,Kristiansand,20030423,2003,,,,,,,digavis
200483220,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030402_129_78_1,faedrelandsvennen,,,,,Kristiansand,20030402,2003,,,,,,,digavis
200483837,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050427_131_95_1,faedrelandsvennen,,,,,Kristiansand,20050427,2005,,,,,,,digavis
200484254,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060909_132_208_1,faedrelandsvennen,,,,,Kristiansand,20060909,2006,,,,,,,digavis
200482745,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010904_127_203_1,faedrelandsvennen,,,,,Kristiansand,20010904,2001,,,,,,,digavis
200484114,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060321_132_68_1,faedrelandsvennen,,,,,Kristiansand,20060321,2006,,,,,,,digavis
200483455,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040121_130_17_1,faedrelandsvennen,,,,,Kristiansand,20040121,2004,,,,,,,digavis
200482746,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010905_127_204_1,faedrelandsvennen,,,,,Kristiansand,20010905,2001,,,,,,,digavis
200485307,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140226_140_48_1,faedrelandsvennen,,,,,Kristiansand,20140226,2014,,,,,,,digavis
200484402,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070305_133_54_1,faedrelandsvennen,,,,,Kristiansand,20070305,2007,,,,,,,digavis
